main_category_name,sub_category_name,ranking,title,orig_price,discount_price,discount_percent
컴퓨터/전자,게임,59,[닌텐도]닌텐도 스위치 마리오파티 슈퍼스타즈,56000,56000,0
컴퓨터/전자,게임,60,[닌텐도][닌텐도] 스위치 조이콘 L/R (파스텔 핑크/옐로),79800,78300,1
컴퓨터/전자,게임,61,[닌텐도]닌텐도 Wii 모션플러스 내장형 리모컨 (귀한정품)1년 무상 A/S,33000,33000,0
컴퓨터/전자,게임,62,[로지텍]로지텍코리아 G923 레이싱 휠 + 쉬프터 패키지 (정품) PS5/PC PS5/PC,623950,623950,0
컴퓨터/전자,게임,63,[닌텐도]닌텐도 Wii 리모컨 (귀한 정품)1년 무상 A/S,22000,22000,0
컴퓨터/전자,게임,64,[소니]PS5 소니 듀얼센스 엣지 무선 컨트롤러 소니정품 게임패드,310000,310000,0
컴퓨터/전자,게임,65,[닌텐도]닌텐도 스위치 OLED 네온블루/레드 국내정품,492800,492800,0
컴퓨터/전자,게임,66,[닌텐도]닌텐도 스위치 타이틀 저스트댄스 2023 에디션 정발 / 다운로드 코드 패키지,34280,34280,0
컴퓨터/전자,게임,67,[닌텐도]닌텐도 스위치 저스트댄스2024 에디션 한글판 당일출고-B,62840,59700,4
컴퓨터/전자,게임,68,[닌텐도]닌텐도 스위치 포켓몬스터 스칼렛 바이올렛 제로의 비보 확장팩 코드발송 문자,34800,34800,0
컴퓨터/전자,게임,69,빅빅원 레인보우 C1 PC 스위치 유선 게임패드 스팀 컨트롤러,26900,26900,0
컴퓨터/전자,게임,70,[닌텐도]닌텐도 스위치 별의 커비 Wii 디럭스,57000,57000,0
컴퓨터/전자,게임,71,[닌텐도]스위치 스포츠 +12in1 스포츠 올인원키트 /오늘출발,80280,74970,6
컴퓨터/전자,게임,72,[닌텐도]닌텐도 스위치 마리오 파티 슈퍼스타즈 한글판 //,61000,58560,4
컴퓨터/전자,게임,73,[닌텐도]닌텐도 스위치 포켓몬스터 바이올렛 S,65000,65000,0
컴퓨터/전자,게임,74,[닌텐도]닌텐도 스위치 타이틀 저스트댄스 2024 에디션 다운로드 코드 동봉 패키지 /C,63000,63000,0
컴퓨터/전자,게임,75,[닌텐도]닌텐도스위치 유니콘 오버로드 한글판 / 특전-마우스패드증정 3월7일 출고,69700,69700,0
컴퓨터/전자,게임,76,[닌텐도]닌텐도 스위치 정품 조이콘,81230,81230,0
컴퓨터/전자,게임,77,[닌텐도]닌텐도 스위치 끝내주게 춤춰라 메이드 인 와리오,54800,54800,0
컴퓨터/전자,게임,78,8BitDo 얼티메이트 컨트롤러 NS버전 게임패드 얼티밋 블루투스 조이패드 with 충전독,47500,47500,0
컴퓨터/전자,게임,79,8BITDO 아케이드 스틱 FOR XBOX 윈도우PC 컨트롤러 /ARCADE STICK,86900,86900,0
컴퓨터/전자,게임,80,[소니]PS5 디스크 에디션 콘솔커버 (코스믹 레드),40840,38800,4
컴퓨터/전자,게임,81,[소니][소니 PS5] P의 거짓 콜렉터즈 에디션(신세계 단독특전 증정),172000,168600,1
컴퓨터/전자,게임,82,[닌텐도]당일발송-스위치 OLED+인기게임팩 택1+액세서리풀세트,520000,482600,7
컴퓨터/전자,게임,83,[소니](SIEK) [연말할인]소니 PS5 호라이즌 포비든 웨스트,58800,58800,0
컴퓨터/전자,게임,84,[닌텐도]닌텐도 스위치 타이틀 끝내주게 춤춰라 메이드 인 와리오 주)클락,51180,51180,0
컴퓨터/전자,게임,85,[닌텐도]닌텐도 스위치 마인크래프트 S,40500,40500,0
컴퓨터/전자,게임,86,포켓몬스터카드 스칼렛n바이올렛 강화 확장팩 포켓몬카드 151 1상자 23년7월28일 출시,44900,44900,0
컴퓨터/전자,게임,87,[닌텐도]닌텐도 스위치 포켓몬스터 스칼렛 바이올렛 제로의비보 /오늘출발,36250,34440,4
컴퓨터/전자,게임,88,[소니]플레이스테이션5 디스크 버전 1218A(1TB/본체/신형) 국내 정품 새제품 -planet,697790,697790,0
컴퓨터/전자,게임,89,패밀리축구게임기 실내 게임기 테이블 게임,27900,27900,0
컴퓨터/전자,게임,90,[닌텐도]닌텐도스위치 13기병방위권 한글판 새상품 칩 팩,31000,31000,0
컴퓨터/전자,게임,91,[닌텐도]스위치 소닉 슈퍼스타즈 한글판 특전 엽서+레고에그맨DLC,32800,32800,0
컴퓨터/전자,게임,92,GameSir X2-PRO 모바일 컨트롤러 블랙 안드로이드 / C타입 / Xbox 컨트롤러 / 스마트폰 게임패드,54900,54900,0
컴퓨터/전자,게임,93,(빠른직구) 8BitDo 얼티메이트 컨트롤러 무선 게임패드 얼티밋 조이패드 2.4G버전 충전도크포함,42500,42500,0
컴퓨터/전자,컴퓨터/용품,89,동아베스텍 케이블타이 DACT100-2.5-L 100mm-2.5 1개,10,10,0
컴퓨터/전자,컴퓨터/용품,90,[인텔]인텔 코어i7-12세대 12700 (엘더레이크) (정품) -BS,564000,564000,0
컴퓨터/전자,컴퓨터/용품,91,[마이크로소프트]Office 2021 Home Business PKC 기업용 / 오피스 2021 영구사용 / 한국MS정품인증점 / 택배발송 / MS오피스,353120,339000,3
컴퓨터/전자,컴퓨터/용품,92,[삼성전자]삼성 DM500TFA-A78A 데스크탑 최종 128만+SSD무상업 인텔13세대 i7 컴퓨터 PC,1502100,1427000,4
컴퓨터/전자,컴퓨터/용품,93,[로지텍G]로지텍 코리아 G102 LIGHTSYNC (블랙),24700,24700,0
컴퓨터/전자,컴퓨터/용품,94,[삼성전자]삼성 DDR5 16GB PC5-38400 데스크탑 4800MHz 삼성전자 정품,59400,55250,6
컴퓨터/전자,컴퓨터/용품,95,[로지텍]로지텍 MX KEYS 블루투스 무선 키보드 영문자판,103700,103700,0
컴퓨터/전자,컴퓨터/용품,96,[크루셜]마이크론 Crucial DDR5-5600 CL46 PRO 패키지 (32GB(16Gx2)) 정품,172800,172800,0
컴퓨터/전자,컴퓨터/용품,97,[Lenovo]레노버 ThinkCentre Neo 50Q Gen4 12LN0004KR 미니PC/베어본 무상A/S 3년/i3/8G/256GB/시리얼포트,609470,579000,4
컴퓨터/전자,컴퓨터/용품,98,[AMD]AMD 라이젠7-4세대 5700X (버미어) (멀티팩(정품)) 써멀구리스 증정 -BS,360000,360000,0
컴퓨터/전자,컴퓨터/용품,99,[로지텍G]로지텍코리아 로지텍G G715 오로라 컬렉션 무선 기계식 게이밍 키보드 적축/갈축 게임용 PC 노트북,259370,249000,3
컴퓨터/전자,컴퓨터/용품,100,[키크론]키크론 K10 PRO 화이트 RGB 핫스왑 저소음적축 무선 기계식 키보드 애플 맥 아이패드 블루투스,199000,199000,0
컴퓨터/전자,게임,94,닌텐도 스위치 본체 네온블루/레드 (배터리개선판) IGM,370800,370800,0
컴퓨터/전자,게임,95,[닌텐도]닌텐도 스위치 OLED 젤다의 전설 에디션  big,437000,437000,0
컴퓨터/전자,게임,96,[소니]PS5 페이트/사무라이 렘넌트 (한글판),69800,69800,0
컴퓨터/전자,게임,97,[소니]플레이스테이션5 디스크에디션 I,720000,720000,0
컴퓨터/전자,게임,98,[닌텐도][닌텐도 스위치]스플래툰3(온라인 개인플랜 1개월 이용권 포함),59800,59800,0
컴퓨터/전자,게임,99,[닌텐도]스위치 젤다의전설 티어스 오브 더 킹덤 왕국의 눈물 /오늘출발 Big,93500,93500,0
컴퓨터/전자,게임,100,[닌텐도]닌텐도 스위치 돌아온 명탐정 피카츄 I (새제품),60680,60680,0
컴퓨터/전자,저장장치 ,1,[삼성전자]삼성 정품 MicroSD EVO Plus 512GB MB-MC512KA 무배 EL,48890,45360,7
컴퓨터/전자,저장장치 ,2,[샌디스크]SOI 샌디스크 울트라 (100MB/s) SDXC 128G + 리더기,14600,13580,6
컴퓨터/전자,저장장치 ,3,[샌디스크]USB 메모리 256GB SDDDC3 블랙 C타입 3.1,27100,27100,0
컴퓨터/전자,저장장치 ,4,[샌디스크]익스트림 포터블 외장 SSD E61 1TB 1050MB/s 블랙,116100,116100,0
컴퓨터/전자,저장장치 ,5,[엠지텍]MG35 ST 2TB 외장하드 2테라 STELL Z5 /3.5인치/22년형,63720,59900,5
컴퓨터/전자,저장장치 ,6,삼성전자 PM9A1 M.2 NVMe 병행수입 (1TB),125560,120540,3
컴퓨터/전자,저장장치 ,7,[삼성전자]삼성전자 870 EVO (500GB),94000,94000,0
컴퓨터/전자,저장장치 ,8,[엠지텍]엠지텍 스텔즈Z5 4TB 외장하드 4테라 스텔즈Z5 USB3.1/23년신형,126590,119000,5
컴퓨터/전자,저장장치 ,9,[크루셜]마이크론 크루셜 P3 Plus M.2 NVMe SSD 2TB {공식대리점} 대원CTS,200000,200000,0
컴퓨터/전자,저장장치 ,10,[샌디스크]SOI 샌디스크 울트라 마이크로SDXC 256GB,27500,26130,4
컴퓨터/전자,저장장치 ,11,[WD]DST+WD정품+ Blue 2TB HDD WD20EZRZ 2테라 하드디스크 // WD20EZAZ 신형,82000,82000,0
컴퓨터/전자,저장장치 ,12,[삼성전자]삼성전자 포터블 SSD T7 2TB 타이탄 그레이,273000,256620,6
컴퓨터/전자,저장장치 ,13,[삼성전자]삼성전자 980 PRO M.2 NVMe (2TB) 내장형SSD,312900,312900,0
컴퓨터/전자,저장장치 ,14,[삼성전자]공식인증 삼성전자 870 QVO 2TB MZ-77Q2T0BW SSD 국내,219980,219980,0
컴퓨터/전자,저장장치 ,15,[이메이션]이메이션 마이크로SD카드 ExpressOne 128GB  / 어댑터 포함,12900,12900,0
컴퓨터/전자,저장장치 ,16,[WD]WD공식 BLUE 8TB WD80EAZZ 하드디스크 HDD SATA3 최대 17만원대,232370,232370,0
컴퓨터/전자,저장장치 ,17,[삼성전자]삼성전자 870 EVO 병행수입 (250GB),62900,62900,0
컴퓨터/전자,저장장치 ,18,[삼성전자]삼성전자 870 EVO (500GB),74000,74000,0
컴퓨터/전자,저장장치 ,19,[삼성전자]SSD 870 EVO Series 500GB 국내정품 MZ-77E500B/KR,93500,93500,0
컴퓨터/전자,저장장치 ,20,[씨게이트]데이터복구 1TB HDD 외장하드  정품파우치 증정,99890,94900,4
컴퓨터/전자,저장장치 ,21,[삼성전자]삼성 SSD 870 EVO 500G MZ-77E500B/KR - KLC,77000,77000,0
컴퓨터/전자,저장장치 ,22,[삼성전자]인증점 외장하드 Y3 Portable 1TB  그레이 파우치증정,112630,107000,4
컴퓨터/전자,저장장치 ,23,[삼성전자]삼성 T7 실드 Shield 외장SSD 외장하드 1TB 1테라 MU-PE1T0R/WW 블루 국내정품 KG,159550,159550,0
컴퓨터/전자,저장장치 ,24,[삼성전자]삼성 외장SSD T7 쉴드 MU-PE1T0S/WW 1테라 블랙 (정품),200000,200000,0
컴퓨터/전자,저장장치 ,25,[삼성전자]공식인증 삼성 980 M.2 NVMe 1TB MZ-V8V1T0BW SSD,127980,127980,0
컴퓨터/전자,저장장치 ,26,[삼성전자]정품 970 EVO PLUS M.2 2280 SSD 1TB MZ-V7S1T0BW,159980,159980,0
컴퓨터/전자,저장장치 ,27,[삼성전자]삼성전자 삼성 870 EVO SATA3 SSD 1TB MZ-77E1T0B/BW,142280,142280,0
컴퓨터/전자,저장장치 ,28,[WD]WD NEW My Passport 5TB 외장하드 블랙 우체국택배/전용파우치/WD공식스토어,198940,189000,4
컴퓨터/전자,저장장치 ,29,[삼성전자]삼성 신형 micro sd카드 메모리 256G 휴대폰 블랙박스,25700,25700,0
컴퓨터/전자,저장장치 ,30,[삼성전자]삼성전자 PM991a NVMe SSD M.2 256GB 벌크/나사미포함,50000,50000,0
컴퓨터/전자,저장장치 ,31,[삼성전자]공식인증 삼성 SSD 990 PRO NvMe 4TB MZ-V9P4T0BW 정품_D,590000,590000,0
컴퓨터/전자,저장장치 ,32,[삼성전자]삼성전자 공식인증 MicroSD EVOPlus 512GB MB-MC512KA 마이크로 sd카드,49000,45570,7
컴퓨터/전자,저장장치 ,33,[삼성전자]삼성전자 마이크로SD카드 EVO PLUS 512GB MB-MC512KA/KR 국내정품 무료배송,50280,49680,1
컴퓨터/전자,저장장치 ,34,[크루셜]Crucial MX500 SATA3 SSD 500GB(CT500MX500SSD1) 2.5인치 HJ,93680,89000,4
컴퓨터/전자,저장장치 ,35,[SK하이닉스]SK하이닉스 GOLD P31 M.2 NVMe 500GB SSD 사은품 증정,68090,68090,0
컴퓨터/전자,저장장치 ,36,[SK하이닉스]SK하이닉스 GOLD P31 NVMe SSD 500GB +우체국택배+당일출고+나사증정+,67360,64000,4
컴퓨터/전자,저장장치 ,37,[리뷰안]NX2300 DRAM NVMe M.2 SSD 1TB 2280 1테라 노트북,79000,79000,0
컴퓨터/전자,저장장치 ,38,[WD]DST+WD정품+ Blue 1TB HDD WD10EZEX 1테라하드디스크D,69900,69900,0
컴퓨터/전자,저장장치 ,39,[엠지텍]MG35 ST 3TB 외장하드 3테라,84990,79900,5
컴퓨터/전자,저장장치 ,40,[DELL]960GB SSD SATA RI 512e Hot-Plug (345-BEFW),430000,430000,0
컴퓨터/전자,저장장치 ,41,[WD]공식판매원D WD BLUE 8TB HDD CMR 하드디스크 WD80EAZZ,184000,184000,0
컴퓨터/전자,음향기기,1,[삼성전자]삼성공식파트너 하만카돈 LUNA 핸디형 포터블 휴대용 블루투스 스피커 루나,176840,168000,4
컴퓨터/전자,음향기기,2,[제이비엘]삼성공식파트너 JBL FLIP6 블루투스 스피커,142740,135610,4
컴퓨터/전자,음향기기,3,[제이비엘]삼성전자 JBL BAR 300 사운드바 5.0채널 TV 홈시어터 거실 스피커 JBLBAR300PROBLKAS,438460,416540,4
컴퓨터/전자,음향기기,4,[에디파이어]Edifier MR4 에디파이어 스튜디오 앰프 스피커 화이트 +돼지코증정,74800,74800,0
컴퓨터/전자,음향기기,5,[마이커프로]강의용 스피커 일체형 포터블 무선 올인원 프로 마이크 화이트 색상,187900,187900,0
컴퓨터/전자,음향기기,6,[마이커프로]강의용 스피커 일체형 포터블 무선 올인원 프로 마이크 블랙 색상,187910,187910,0
컴퓨터/전자,음향기기,7,[제이비엘]삼성공식파트너 JBL PULSE4 펄스4 LED 블루투스 스피커 포터블 야외 캠핑 파티 무드등,151640,144060,4
컴퓨터/전자,음향기기,8,[마이커프로]강의용 스피커 일체형 포터블 무선 올인원 프로 마이크 (화이트 색상),188000,174840,7
컴퓨터/전자,음향기기,9,[삼성전자]삼성 JBL GO3 고3 블루투스 스피커,47600,47600,0
컴퓨터/전자,음향기기,10,[하만카돈]삼성공식파트너 하만카돈 오라스튜디오4 블루투스 스피커 AURA STUDIO4 무드등 5가지 조명 테마,335780,319000,4
컴퓨터/전자,음향기기,11,링고 LG전자 SP2 (정품),500000,493340,1
컴퓨터/전자,음향기기,12,[로엘(가전)]버스킹DJ 블루투스스피커  300W/2대동시연결/23년형,198890,198890,0
컴퓨터/전자,음향기기,13,[에디파이어]Edifier MR4 에디파이어 블랙 스튜디오 앰프 스피커 (당일출고),73000,73000,0
컴퓨터/전자,음향기기,14,[삼성전자]삼성전자 사운드바 3.0 채널 HW-S50B _제이테크,300000,300000,0
컴퓨터/전자,음향기기,15,[삼성전자]삼성 사운드바 HW-Q990C/KR 11.1.4채널 돌비 Q심포니 블루투스,1129000,1049580,7
컴퓨터/전자,음향기기,16,[에디파이어]Edifier 에디파이어 스피커MR4 화이트 스튜디오 앰프 스피커 (당일출고),74800,74800,0
컴퓨터/전자,음향기기,17,[에디파이어](빠른직구) 에디파이어 MR4 스튜디오 앰프 스피커 블랙 재고보유 빠른출고,73000,73000,0
컴퓨터/전자,음향기기,18,[에스엠아이]SMI MS-20A T자형 붐 마이크스탠드/홀더증정/완벽AS 원터치,56000,56000,0
컴퓨터/전자,음향기기,19,FIIO K7BT 풀 밸런스 HiFi DAC 헤드폰 블루투스 앰프,299000,299000,0
컴퓨터/전자,음향기기,20,마이크스탠드 거치대 T자형 마이크대 MS-330T /유선홀더포함 자체무거움으로 안정감 AS철저,49800,49800,0
컴퓨터/전자,음향기기,21,[LG전자]LG 2.1채널 스테레오 사운드바 SP2  (금빛),98200,98200,0
컴퓨터/전자,음향기기,22,[제이비엘]삼성파트너 JBL PARTYBOX ON THE GO 블루투스 스피커 파티박스 온더고,388420,369000,4
컴퓨터/전자,음향기기,23,[브리츠]블루투스 MP3 MP4 플레이어 라디오 녹음 BZ-MP4580BL (구매후기이벤트),59000,59000,0
컴퓨터/전자,음향기기,24,[에디파이어]Edifier MR4 에디파이어 스튜디오 앰프 스피커 블랙 +돼지코증정,73000,73000,0
컴퓨터/전자,음향기기,25,[삼성전자]삼성 정품 HW-S50B 콤팩트 사운드바 3.0 채널 EL,199000,199000,0
컴퓨터/전자,음향기기,26,미러볼 1 LED 미러볼 노래방 파티룸조명 가정용 파티용 홈파티 키즈카페 스피닝,23000,23000,0
컴퓨터/전자,음향기기,27,[삼성전자]삼성공식파트너 JBL AUTHENTICS 300 휴대용 레트로 디자인 블루투스 스피커 어센틱 300,629470,598000,4
컴퓨터/전자,음향기기,28,[제이비엘]JBL 파티박스110 충전식 휴대용 버스킹 블루투스스피커  무선마이크 세트 (2채널 핸드마이크/스탠드포함),524000,524000,0
컴퓨터/전자,음향기기,29,[태진]TKR-370HK TJ 반주기 가정용 노래방기계,580000,580000,0
컴퓨터/전자,음향기기,30,[엠지텍]엠지텍 클린보이스/무선 듀얼 마이크/갤럭시/아이폰/노이즈캔슬링/유튜브/방송용/휴대용/녹음용/ASMR,84890,84890,0
컴퓨터/전자,음향기기,31,[제이비엘]삼성공식파트너 JBL GO3(고3) 블루투스 스피커 가벼운선물 캠핑 귀여운스피커,46210,43900,4
컴퓨터/전자,음향기기,32,미러볼 가정용 1M 노래방 조명 LED 파티 집들이선물,28000,25000,10
컴퓨터/전자,저장장치 ,42,[씨게이트]파이어쿠다 530 히트싱크 M.2 NVME SSD 2TB +우체국택배+당일발송+PS5호환+,541050,514000,4
컴퓨터/전자,저장장치 ,43,[씨게이트]Seagate 16T 하드 드라이브 ST16000NM001G 헬륨 16TB,268000,268000,0
컴퓨터/전자,저장장치 ,44,[삼성전자]삼성전자 삼성 공식인증 마이크로 SD카드 EVO PLUS 512GB MB-MC512KA/KR 메모리카드 보관함케이스 증정,48900,48900,0
컴퓨터/전자,저장장치 ,45,[WD]Western Digital WD Blue SA510 500GB NEW Recertified,48000,48000,0
컴퓨터/전자,저장장치 ,46,[삼성전자]삼성 SSD 870 EVO 1TB MZ-77E1T0BW /AS 5년(ST),177500,177500,0
컴퓨터/전자,저장장치 ,47,[삼성전자]마이크로SD카드 EVO PLUS 512GB MB-MC512KA/KR 공식인증,48940,46500,4
컴퓨터/전자,저장장치 ,48,[샌디스크]Z73 Ultra Flair 128GB USB 3.0 / 우체국택배 당일발송,33900,33900,0
컴퓨터/전자,저장장치 ,49,[삼성전자]SSD 870 EVO 500G MZ-77E500B/KR 정품 ST1,93500,93500,0
컴퓨터/전자,저장장치 ,50,[샌디스크](샌디스크) SanDisk 익스트림 프로 SD UHS-I 200MB/s 256GB 무료배송,56690,56690,0
컴퓨터/전자,저장장치 ,51,[샌디스크](SanDisk) 익스트림 마이크로 SD카드 190MB/s 512GB 무료배송,56990,56990,0
컴퓨터/전자,저장장치 ,52,[엠지텍]테란엣지 일체형 외장하드1TB 특가/포토후기사은품,74250,69800,5
컴퓨터/전자,저장장치 ,53,[샌디스크]USB 메모리 3.0 128기가 이동식 휴대용 저장 장치 128 /USB3.0 128GB Z48 Ultra,21900,21900,0
컴퓨터/전자,저장장치 ,54,[샌디스크]ENL Micro Ultra/100MB/s/256GB/QUNR,23400,23400,0
컴퓨터/전자,저장장치 ,55,[크루셜]마이크론 Crucial P5 Plus M.2 NVMe 대원CTS (1TB) SS,127350,127350,0
컴퓨터/전자,저장장치 ,56,[삼성전자]삼성전자 마이크로 SD 카드 EVO Plus 256GB MC256KA,26000,24180,7
컴퓨터/전자,저장장치 ,57,[WD]Western Digital WD BLACK SN850X M.2 NVMe (1TB) YS,126610,126610,0
컴퓨터/전자,저장장치 ,58,중고 삼성전자 860 EVO 250GB,21000,21000,0
컴퓨터/전자,저장장치 ,59,[삼성전자]삼성전자 외장SSD T7 실드 2TB 외장하드 블랙,295000,295000,0
컴퓨터/전자,저장장치 ,60,[WD]WD BLUE HDD 8TB 5640/128M (WD80EAZZ),225000,225000,0
컴퓨터/전자,저장장치 ,61,[샌디스크]USB 3.1 메모리 울트라 럭스 CZ74 512G,75800,75800,0
컴퓨터/전자,저장장치 ,62,[크루셜]마이크론 Crucial P5 Plus M.2 NVMe 대원CTS 1TB SSD,129690,129690,0
컴퓨터/전자,저장장치 ,63,[삼성전자]삼성 공식인증 microSD EVO PLUS 512GB MB-MC512KA d,64400,64400,0
컴퓨터/전자,저장장치 ,64,[SK하이닉스]SK하이닉스 GOLD P31 NVMe SSD 1TB 공식대리점/우체국택배,124210,118000,4
컴퓨터/전자,저장장치 ,65,[삼성전자]외장하드 USB 3.0형 J3 2TB/2테라 블랙,126210,119900,4
컴퓨터/전자,저장장치 ,66,[WD]-공식- WD Red Plus 2TB WD20EFPX NAS 하드디스크 (5400RPM/64MB/CMR),142100,135000,4
컴퓨터/전자,저장장치 ,67,마이크론 Crucial P3 대원씨티에스 (500GB),55040,55040,0
컴퓨터/전자,저장장치 ,68,ㄴ NVMe SSD 1TB 교체장착 (PCie 4.0) (본품과 함께 구매해주세요),99000,99000,0
컴퓨터/전자,저장장치 ,69,NVMe 512GB 탈거 후 NVMe 4.0 1TB 교체장착,59000,59000,0
컴퓨터/전자,저장장치 ,70,[삼성전자]삼성전자 980 M.2 NVMe 500GB SSD,78310,78310,0
컴퓨터/전자,저장장치 ,71,[WD]WD BLACK SN770 NVMe SSD 1TB 최종혜택가: 82900 방열판 증정,107600,102220,5
컴퓨터/전자,저장장치 ,72,[삼성전자]삼성전자 SSD 870 EVO SATA3 2.5인치 1TB,172000,161680,6
컴퓨터/전자,저장장치 ,73,[삼성전자]삼성 공식인증 마이크로SD EVO Plus 256GB MB-MC256KA,27250,25620,5
컴퓨터/전자,저장장치 ,74,[삼성전자]기본 512GB+2TB(3.0) 추가장착 (1회개봉) / K71A 추가옵션,349000,349000,0
컴퓨터/전자,저장장치 ,75,[삼성전자]삼성 마이크로 SD카드 PRO ENDURANCE MB-MJ128KA/APC,25000,23250,7
컴퓨터/전자,저장장치 ,76,[삼성전자]정품 970 EVO PLUS M.2 2280 SSD 500GB MZ-V7S500BW,97480,97480,0
컴퓨터/전자,저장장치 ,77,[샌디스크]/정품-SOI/샌디스크 High Endurance 마이크로SD카드 2,30620,30620,0
컴퓨터/전자,저장장치 ,78,[삼성전자]삼성전자 포터블 SSD T7 2TB 인디고 블루,273000,256620,6
컴퓨터/전자,저장장치 ,79,[삼성전자]삼성전자 외장하드 J3 2TB (화이트) 스마일배송,126210,119900,4
컴퓨터/전자,저장장치 ,80,삼성전자 삼성 외장SSD T7 쉴드 1테라 블루 (정품),163000,163000,0
컴퓨터/전자,저장장치 ,81,[삼성전자]삼성 SSD 970 EVO Plus NVMe M.2 MZ-V7S1T0BW,160000,160000,0
컴퓨터/전자,저장장치 ,82,[WD]WD NEW My Passport 2TB 외장하드 블랙 우체국택배/전용파우치/WD공식스토어,115680,109900,4
컴퓨터/전자,저장장치 ,83,[샌디스크]/정품-SOI/샌디스크 Extreme 마이크로SD카드 1TB Clas,128350,128350,0
컴퓨터/전자,저장장치 ,84,[삼성전자]삼성전자 870 EVO 2TB MZ-77E2T0BW SSD 국내 정품 AS,274370,274370,0
컴퓨터/전자,저장장치 ,85,[샌디스크](SanDisk) 익스트림 마이크로 SD카드 190MB/s 1 TB 무료배송,128360,128360,0
컴퓨터/전자,저장장치 ,86,[삼성전자]삼성전자 970 EVO Plus M.2 NVMe (1TB) MZ-V7S1T0BW,214380,214380,0
컴퓨터/전자,저장장치 ,87,[SK하이닉스]SK하이닉스 Gold P31 M.2 NVMe SSD 1TB 노트북 데스크탑,125530,125530,0
컴퓨터/전자,저장장치 ,88,[칼론]캐릭터 USB메모리 64G 기가 유에스비 귀여운 특이한,27000,24900,7
컴퓨터/전자,저장장치 ,89,[샌디스크]ENL Extreme Pro Portable SSD E81 2TB 최대 2000MB/s,240400,240400,0
컴퓨터/전자,저장장치 ,90,[크루셜]마이크론 MX500 1TB SSD 대원씨티에스 {공식대리점},109470,104000,4
컴퓨터/전자,저장장치 ,91,[삼성전자]포터블 외장SSD 1TB 그레이 T7 MU-PC1T0T/WW D (정품),243790,243790,0
컴퓨터/전자,저장장치 ,92,[삼성전자]외장SSD 공식인증 T7 실드 MU-PE1T0K/WW 1테라 베이지 (정품),153680,146000,4
컴퓨터/전자,저장장치 ,93,[삼성전자]외장SSD T7 Shield 1TB 베이지 MU-PE1T0K/WW D (정품),155190,155190,0
컴퓨터/전자,저장장치 ,94,[삼성전자]삼성전자 포터블 SSD T7 Shield (2TB MU-PE2T0S/블랙)-정품,258980,258980,0
컴퓨터/전자,음향기기,33,카날스 BKD-101 유선마이크 보컬용 강의용 다이나믹 마이크 _,59000,59000,0
컴퓨터/전자,음향기기,34,[로엘(가전)]가이드 프로 100W/블루투스스피커/IPX6방수/무선마이크,98990,98990,0
컴퓨터/전자,음향기기,35,[에이투]무선 블루투스 스피커 라디오 LED 시계 알람 AW332,50600,49900,1
컴퓨터/전자,음향기기,36,[펜톤]BM7 무선 블루투스 노래방 마이크 20W DSP,59800,59800,0
컴퓨터/전자,음향기기,37,[LG전자]미르 LG전자 사운드바 SP2 당일발송,500000,500000,0
컴퓨터/전자,음향기기,38,[마샬]마샬 엠버튼II 휴대용 블루투스 스피커 화이트  (관부가세 포함),168000,168000,0
컴퓨터/전자,음향기기,39,[제이비엘]삼성공식파트너 JBl CHARGE5 휴대용 블루투스스피커 IP67 방수방진 블랙 화이트 핑크 레드,188420,179000,4
컴퓨터/전자,음향기기,40,[마이커프로]강의용 무선 마이크 휴대용 수업용 교사 학교 유치원 회의용 강사용 마이커 프로 일체형 (화이트),187980,187980,0
컴퓨터/전자,음향기기,41,Shanling H7 샨링 휴대용 헤드폰 디코더 앰프 DAC/AMP 블랙 관부가세포함 블랙,690000,690000,0
컴퓨터/전자,음향기기,42,[제이비엘]삼성공식파트너 JBL GO3 고3 포터블 휴대용 소형 무선 블루투스 스피커 IP67 방수방진 (6가지 색상),46210,43900,4
컴퓨터/전자,음향기기,43,[제이비엘]삼성공식파트너 JBL PARTYBOX ENCORE 파티박스 앙코르 휴대 공연 캠핑 블루투스 (마이크 2개 포함),472630,449000,4
컴퓨터/전자,음향기기,44,[삼성전자]HW-C400 o클릭무배o 삼성전자/2.0채널/사운드바/당일발송,113860,87330,23
컴퓨터/전자,음향기기,45,[제이비엘]삼성파트너 JBL CLIP4(클립4) 블루투스 스피커 IP67 방수 방진 포터블스피커 캠핑 가벼운선물 귀여운스피커,68310,64900,4
컴퓨터/전자,음향기기,46,SMSL DO400 디코더 블루투스 헤드폰 앰프 2023년 신형 /블랙,588000,588000,0
컴퓨터/전자,음향기기,47,[마샬]마샬 워번3 WOBURN III 블루투스 스피커 화이트 크림  (관부가세 포함),443000,443000,0
컴퓨터/전자,음향기기,48,[에디파이어]에디파이어 R1700BT+ 블루투스 스피커 플러스 리모컨 포함 최신 버전,96500,96500,0
컴퓨터/전자,음향기기,49,TOPPING L70 풀 밸런스 NFCA 헤드폰 앰프 4Pin XLR/4.4 밸런스드/6.35mm SE 출력 앰프 (원격 제어 포함)실버,369000,369000,0
컴퓨터/전자,음향기기,50,[에디파이어]Edifier 에디파이어 스피커 R1700BT+ 블루투스 최신버전 리모컨 지원 무료배송 R1700BT+ 플러스,99900,99900,0
컴퓨터/전자,음향기기,51,50W 강의용 UHF 무선 마이크 앰프 NK-UA400ULTRA 핑크,69500,69500,0
